ip_address,command_count,session_duration_seconds,failed_login_attempts,unique_commands,login_attempts,files_accessed,suspicious_command_count,port_number,protocol,canary_triggered,honeypot_type,bytes_sent,bytes_received,actual_label,threat_score
192.168.25.214,22,70,5,9,3,4,2,80,SSH,0,Cowrie-SSH,5223,2884,0,39
192.168.20.152,12,129,2,8,8,4,3,80,SSH,0,Fake-Admin-Panel,3221,5409,0,38
192.168.111.4,17,78,4,8,5,5,3,22,HTTPS,0,Cowrie-SSH,30173,9184,1,53
192.168.249.197,16,329,4,8,7,2,3,80,HTTPS,0,Cowrie-SSH,1703,9871,0,30
192.168.111.60,19,123,5,11,5,0,2,22,SSH,0,Web-Honeypot,2010,9213,0,45
192.168.176.227,24,366,3,8,3,2,1,22,SSH,0,Cowrie-SSH,3163,30863,0,28
192.168.86.202,17,165,2,11,3,4,2,22,HTTPS,0,Cowrie-SSH,3350,358,0,43
192.168.250.85,18,207,1,7,4,4,1,80,HTTP,1,Fake-Admin-Panel,1318,19310,0,44
192.168.211.220,29,236,3,9,5,2,2,22,SSH,0,Fake-Admin-Panel,5744,38205,0,38
192.168.167.101,15,123,3,4,7,6,1,22,SSH,0,Cowrie-SSH,3839,59355,0,48
192.168.95.121,15,27,1,8,4,3,2,22,HTTP,0,Web-Honeypot,3530,5576,0,29
192.168.244.50,15,276,0,4,4,6,0,22,SSH,0,Cowrie-SSH,2815,2691,0,40
192.168.137.50,16,189,5,10,5,2,2,22,HTTP,0,Cowrie-SSH,714,641,0,26
192.168.211.213,9,154,4,16,2,8,2,22,HTTP,0,Web-Honeypot,2996,34637,0,47
192.168.130.247,13,276,2,10,7,4,1,22,SSH,0,Cowrie-SSH,6463,15827,0,30
192.168.206.218,17,290,3,7,3,7,0,443,SSH,0,Cowrie-SSH,1889,31324,0,43
192.168.229.10,13,332,3,7,6,5,3,22,SSH,0,Cowrie-SSH,12883,3032,0,34
192.168.69.136,24,366,2,14,7,6,0,443,SSH,0,Web-Honeypot,11797,105691,0,41
192.168.185.130,21,293,1,6,2,1,1,22,SSH,0,Web-Honeypot,16003,5291,0,23
192.168.166.4,17,117,6,9,5,2,4,22,HTTPS,0,Cowrie-SSH,1628,6268,0,30
192.168.143.54,19,116,2,6,4,5,4,22,SSH,0,Fake-Admin-Panel,5098,11341,0,42
192.168.9.235,16,158,3,6,5,4,3,22,SSH,0,Cowrie-SSH,1912,686,0,45
192.168.82.240,11,248,3,10,2,2,4,22,SSH,0,Cowrie-SSH,1027,58546,0,28
192.168.184.183,11,205,4,10,5,4,2,22,SSH,0,Cowrie-SSH,708,7864,0,37
192.168.82.250,17,455,2,9,7,3,1,80,HTTP,0,Fake-Admin-Panel,5794,48149,0,21
192.168.47.61,16,80,4,8,4,2,2,443,SSH,0,Cowrie-SSH,4308,10439,0,42
192.168.190.108,21,446,2,10,3,4,2,80,SSH,0,Fake-Admin-Panel,2803,2029,0,35
192.168.89.49,14,141,6,7,7,5,6,80,SSH,0,Web-Honeypot,2059,38266,1,62
192.168.83.151,15,230,1,7,3,5,3,22,HTTPS,0,Web-Honeypot,4568,5198,0,46
192.168.112.29,20,224,2,8,6,2,3,8080,HTTP,0,Cowrie-SSH,1606,7032,0,26
192.168.249.59,12,163,8,7,6,2,1,443,HTTPS,0,Cowrie-SSH,2774,10450,0,29
192.168.205.13,16,100,0,4,6,4,3,22,HTTP,0,Cowrie-SSH,1420,21318,0,24
192.168.0.216,18,273,3,6,5,5,2,22,HTTPS,0,Cowrie-SSH,67062,21246,0,42
192.168.22.48,20,169,1,12,7,5,2,22,HTTP,0,Cowrie-SSH,5635,6534,0,38
192.168.240.179,16,336,2,6,6,3,5,22,HTTP,0,Fake-Admin-Panel,1076,203546,0,27
192.168.220.73,16,136,5,8,9,5,3,443,HTTPS,0,Fake-Admin-Panel,3066,5186,0,41
192.168.45.34,18,87,4,9,3,6,2,22,SSH,0,Cowrie-SSH,9306,1652,0,38
192.168.40.145,26,18,3,5,1,2,0,443,SSH,0,Cowrie-SSH,2185,9431,0,27
192.168.253.43,12,100,6,6,4,4,1,22,SSH,0,Cowrie-SSH,767,1762,0,40
192.168.90.33,15,205,0,9,4,4,1,80,SSH,0,Cowrie-SSH,3861,1692,0,41
192.168.171.191,27,120,3,6,7,5,0,443,HTTPS,0,Cowrie-SSH,4899,1616,0,37
192.168.187.225,10,51,2,7,5,9,1,443,HTTPS,0,Cowrie-SSH,17932,23286,1,55
192.168.220.15,19,279,5,16,8,8,3,80,HTTP,0,Cowrie-SSH,13453,1886,1,60
192.168.162.129,25,108,3,10,4,3,1,80,HTTP,0,Web-Honeypot,8903,6588,0,43
192.168.89.206,19,329,5,10,4,1,4,80,SSH,0,Cowrie-SSH,1506,22550,0,50
192.168.222.254,24,176,3,7,5,4,1,22,SSH,0,Cowrie-SSH,1395,20167,0,16
192.168.115.75,16,141,1,14,10,3,2,80,HTTP,0,Fake-Admin-Panel,1944,14505,0,45
192.168.11.74,14,89,1,4,4,5,1,22,SSH,0,Web-Honeypot,1727,64919,0,13
192.168.163.186,14,117,4,13,5,8,1,22,SSH,0,Fake-Admin-Panel,6449,19675,0,35
192.168.128.157,23,232,1,7,3,5,1,22,HTTPS,0,Cowrie-SSH,3101,5566,0,32
192.168.219.126,16,272,1,10,6,4,4,80,SSH,0,Cowrie-SSH,2554,7370,0,48
192.168.116.100,19,82,7,9,9,3,1,443,SSH,0,Web-Honeypot,4005,4100,0,45
192.168.93.199,18,149,3,5,6,7,5,22,HTTPS,0,Fake-Admin-Panel,2325,504,0,34
192.168.69.113,15,114,2,7,3,5,4,22,HTTPS,1,Cowrie-SSH,664,4064,1,57
192.168.251.97,22,280,2,12,6,1,3,22,HTTPS,0,Cowrie-SSH,173,10817,0,32
192.168.62.224,23,370,3,11,1,3,1,22,SSH,0,Web-Honeypot,3354,36996,0,30
192.168.165.38,23,191,4,12,5,4,2,443,HTTPS,0,Cowrie-SSH,1226,5398,1,64
192.168.207.200,22,193,2,3,6,3,4,80,SSH,0,Cowrie-SSH,1195,23496,0,48
192.168.57.112,19,298,4,5,2,4,2,22,SSH,0,Fake-Admin-Panel,1520,4489,0,32
192.168.66.141,22,188,1,7,4,5,2,22,HTTPS,0,Web-Honeypot,5333,4561,0,18
192.168.70.137,17,75,1,10,8,3,0,22,HTTP,0,Cowrie-SSH,1433,3086,0,29
192.168.221.166,19,162,2,13,7,4,5,22,SSH,0,Cowrie-SSH,7933,25963,1,58
192.168.142.176,16,236,4,8,4,3,1,443,HTTP,0,Cowrie-SSH,25716,21500,0,31
192.168.97.12,16,325,3,11,3,5,6,22,SSH,0,Fake-Admin-Panel,3516,3972,1,53
192.168.181.125,14,233,1,9,5,5,0,22,SSH,0,Cowrie-SSH,1990,12208,0,39
192.168.217.171,18,104,8,8,5,7,1,22,HTTP,0,Cowrie-SSH,6678,4494,0,40
192.168.241.252,15,324,5,8,3,10,1,80,HTTP,0,Cowrie-SSH,4581,910,0,35
192.168.42.176,25,401,2,6,7,9,2,22,HTTP,0,Web-Honeypot,854,616,0,25
192.168.77.179,13,281,4,17,6,4,1,22,HTTP,0,Cowrie-SSH,2005,6830,1,53
192.168.188.151,19,239,3,8,3,4,3,443,HTTP,0,Cowrie-SSH,3381,16512,0,23
192.168.247.127,19,103,4,6,3,1,1,22,HTTP,0,Cowrie-SSH,1377,10279,0,37
192.168.195.33,21,290,1,7,10,4,1,443,SSH,0,Cowrie-SSH,3068,24381,0,16
192.168.50.59,15,189,2,11,6,2,4,22,SSH,0,Web-Honeypot,1942,9494,0,25
192.168.227.184,19,380,4,7,1,0,2,22,SSH,1,Web-Honeypot,9145,6084,1,64
192.168.68.211,20,100,1,7,3,7,0,443,HTTP,0,Cowrie-SSH,2428,7760,0,25
192.168.120.43,19,421,5,3,1,4,2,80,HTTPS,0,Cowrie-SSH,420,12816,0,38
192.168.24.210,17,30,0,13,5,0,7,443,SSH,0,Web-Honeypot,9668,13120,0,44
192.168.98.143,18,192,8,3,5,8,3,22,SSH,1,Cowrie-SSH,11514,8704,1,80
192.168.230.117,25,90,4,8,3,3,1,80,HTTP,0,Cowrie-SSH,2507,3188,0,29
192.168.201.210,14,247,7,7,7,3,0,22,SSH,0,Cowrie-SSH,676,5266,0,35
192.168.22.171,16,67,2,11,7,4,2,22,SSH,0,Cowrie-SSH,37971,66143,0,28
192.168.188.220,16,106,4,7,9,1,3,22,SSH,0,Cowrie-SSH,2916,4960,1,55
192.168.131.171,28,148,2,9,6,3,3,22,SSH,0,Cowrie-SSH,2809,1165,0,46
192.168.58.138,17,346,2,10,3,9,1,22,SSH,0,Cowrie-SSH,7092,148621,0,18
192.168.3.167,17,285,0,10,9,2,0,80,SSH,0,Web-Honeypot,5263,26513,0,17
192.168.20.30,15,102,1,11,4,2,1,22,HTTPS,1,Cowrie-SSH,360,1591,1,54
192.168.108.69,14,118,4,6,5,5,4,22,HTTPS,0,Cowrie-SSH,2639,1504,0,36
192.168.175.84,16,30,3,11,4,3,1,22,HTTPS,0,Cowrie-SSH,4323,45040,0,31
192.168.65.137,17,179,4,8,8,3,2,22,HTTP,0,Cowrie-SSH,6090,3215,0,37
192.168.37.131,21,65,2,7,6,5,1,80,HTTP,0,Cowrie-SSH,1491,468,0,32
192.168.0.215,18,478,0,8,5,4,2,22,HTTPS,0,Cowrie-SSH,8054,4450,0,31
192.168.46.35,16,562,2,7,4,4,1,443,SSH,0,Fake-Admin-Panel,8856,14663,0,27
192.168.193.54,17,86,2,8,9,6,2,80,SSH,0,Cowrie-SSH,4420,7106,0,45
192.168.225.15,16,202,1,2,4,3,1,443,SSH,0,Cowrie-SSH,2836,667,0,27
192.168.245.221,18,307,2,4,5,8,2,80,HTTPS,0,Cowrie-SSH,808,33134,0,31
192.168.80.162,21,305,2,10,6,3,2,8080,SSH,0,Cowrie-SSH,2919,8803,0,39
192.168.94.180,15,467,2,9,6,5,3,22,SSH,0,Cowrie-SSH,7633,50787,0,26
192.168.239.90,24,533,5,10,7,4,4,80,SSH,0,Cowrie-SSH,258,21062,0,35
192.168.123.166,19,383,1,13,3,1,5,22,HTTP,0,Web-Honeypot,4627,2196,0,36
192.168.18.102,11,192,4,11,7,3,2,22,HTTPS,0,Cowrie-SSH,3293,5457,0,50
192.168.217.218,15,174,4,9,7,14,1,22,SSH,0,Fake-Admin-Panel,642,9685,0,42
192.168.231.71,15,183,2,7,7,4,3,22,SSH,0,Cowrie-SSH,2449,9777,1,56
192.168.2.195,10,296,3,8,3,5,2,22,HTTP,0,Cowrie-SSH,600,26757,0,27
192.168.201.242,18,130,1,9,5,2,1,80,HTTP,0,Cowrie-SSH,5261,6112,0,24
192.168.90.172,16,503,3,14,4,6,2,22,HTTP,0,Cowrie-SSH,879,2084,0,37
192.168.57.124,15,332,1,14,5,6,0,22,SSH,0,Cowrie-SSH,2226,3460,0,40
192.168.241.237,13,253,4,9,8,2,3,22,SSH,0,Cowrie-SSH,2663,101098,0,28
192.168.18.253,11,214,2,6,1,2,2,22,SSH,0,Cowrie-SSH,860,1327,0,17
192.168.237.152,19,234,5,6,4,2,3,22,SSH,0,Cowrie-SSH,1468,21359,0,45
192.168.165.106,21,155,1,7,1,1,3,443,HTTPS,0,Cowrie-SSH,3236,1790,0,46
192.168.197.110,22,116,3,10,2,2,2,80,SSH,0,Web-Honeypot,2032,10581,0,49
192.168.208.104,17,155,2,3,2,1,1,443,HTTP,0,Cowrie-SSH,6641,259,0,30
192.168.156.17,21,237,4,12,1,4,2,22,SSH,0,Web-Honeypot,30711,7681,0,40
192.168.203.200,20,135,1,11,3,6,3,22,SSH,0,Web-Honeypot,2617,4194,0,32
192.168.116.7,19,465,3,4,3,3,2,22,SSH,0,Fake-Admin-Panel,8163,2519,0,32
192.168.231.7,15,308,2,8,6,2,2,80,HTTP,0,Cowrie-SSH,3377,1279,0,33
192.168.92.86,17,58,4,3,5,1,4,22,HTTPS,0,Cowrie-SSH,4908,67800,0,47
192.168.0.12,23,282,2,4,6,1,1,22,HTTPS,0,Fake-Admin-Panel,6820,4897,0,34
192.168.23.162,10,107,3,5,6,1,3,22,HTTPS,0,Cowrie-SSH,4110,20950,0,26
192.168.68.237,11,129,0,9,6,3,3,80,HTTP,0,Cowrie-SSH,7635,10929,1,51
192.168.70.56,18,149,3,8,4,3,1,80,HTTP,0,Fake-Admin-Panel,1049,3424,0,42
192.168.183.211,16,179,2,9,2,4,3,22,HTTP,0,Cowrie-SSH,5063,97391,0,29
192.168.210.150,15,475,6,5,7,6,0,22,SSH,0,Cowrie-SSH,5070,13715,1,60
192.168.75.73,15,232,3,6,8,5,1,80,SSH,0,Cowrie-SSH,3678,1421,0,31
192.168.204.135,21,182,4,10,4,5,6,80,HTTPS,0,Cowrie-SSH,4608,3674,1,51
192.168.78.91,12,264,5,9,5,4,4,22,HTTPS,0,Cowrie-SSH,2542,36376,1,64
192.168.84.146,16,211,2,10,3,4,2,22,SSH,0,Cowrie-SSH,1087,2662,0,40
192.168.170.17,15,79,1,9,7,1,3,22,SSH,0,Web-Honeypot,3188,1896,1,61
192.168.190.21,22,390,5,6,9,2,2,80,SSH,0,Cowrie-SSH,9086,3271,0,33
192.168.93.178,14,105,2,6,5,3,4,22,SSH,0,Web-Honeypot,2321,6149,0,43
192.168.109.120,17,409,9,6,5,9,0,443,HTTP,1,Fake-Admin-Panel,1995,5533,1,75
192.168.124.110,18,215,2,7,4,4,3,22,SSH,0,Cowrie-SSH,17877,83038,0,27
192.168.122.220,12,281,4,14,2,1,1,22,SSH,1,Cowrie-SSH,3864,10266,1,67
192.168.246.120,25,159,3,8,4,2,5,22,SSH,0,Cowrie-SSH,12489,22145,1,56
192.168.144.65,19,320,3,8,5,6,2,22,SSH,0,Fake-Admin-Panel,2242,6612,0,42
192.168.37.246,19,258,2,9,6,6,3,80,SSH,0,Cowrie-SSH,365,1164,0,33
192.168.196.38,19,263,5,4,5,5,1,443,SSH,0,Fake-Admin-Panel,9508,5667,0,39
192.168.243.25,22,226,1,8,6,5,4,22,HTTPS,0,Cowrie-SSH,6333,21783,1,64
192.168.109.93,20,291,2,8,6,2,1,22,SSH,1,Cowrie-SSH,2337,1254,0,49
192.168.5.214,25,113,5,15,1,7,0,80,HTTPS,1,Cowrie-SSH,8590,38336,1,71
192.168.10.97,14,23,2,8,6,1,2,443,SSH,0,Cowrie-SSH,8741,6441,0,44
192.168.11.162,13,647,2,7,4,2,1,443,SSH,0,Cowrie-SSH,2460,3350,0,24
192.168.220.119,19,337,3,16,8,2,2,80,SSH,0,Cowrie-SSH,2561,5296,0,48
192.168.111.110,16,96,4,8,6,2,1,22,SSH,0,Cowrie-SSH,23397,69135,0,47
192.168.208.35,17,247,1,9,2,2,2,80,SSH,0,Cowrie-SSH,921,30116,0,31
192.168.24.199,22,224,2,6,4,3,4,80,SSH,0,Cowrie-SSH,1395,744,1,64
192.168.183.122,18,195,2,7,6,1,1,22,SSH,0,Cowrie-SSH,6306,5145,0,15
192.168.134.55,28,213,5,4,4,4,3,80,HTTPS,0,Cowrie-SSH,5140,26432,0,40
192.168.148.57,19,499,2,5,4,3,1,22,HTTPS,0,Cowrie-SSH,4687,3544,0,19
192.168.152.197,14,368,1,6,5,1,5,22,SSH,0,Cowrie-SSH,2210,23920,0,28
192.168.51.74,12,242,5,6,2,3,5,443,SSH,0,Cowrie-SSH,7463,27873,0,43
192.168.65.105,24,222,3,5,5,5,3,22,HTTP,0,Fake-Admin-Panel,6727,123807,1,52
192.168.39.225,25,128,2,7,7,0,0,80,SSH,0,Cowrie-SSH,6555,2944,0,37
192.168.160.135,20,287,1,10,4,3,4,443,SSH,0,Cowrie-SSH,752,43114,0,38
192.168.203.71,20,178,2,5,10,4,3,80,HTTP,0,Web-Honeypot,5823,9973,1,56
192.168.58.71,18,107,1,7,5,8,3,22,SSH,0,Cowrie-SSH,1228,8654,0,31
192.168.252.13,18,211,3,15,2,5,3,8080,SSH,0,Cowrie-SSH,5604,26834,1,61
192.168.202.180,15,196,5,10,8,2,5,80,SSH,0,Cowrie-SSH,3307,2648,0,47
192.168.176.139,19,110,3,7,7,3,3,80,SSH,0,Cowrie-SSH,13029,4143,0,35
192.168.117.234,10,213,5,9,7,2,1,22,SSH,0,Fake-Admin-Panel,3404,4176,0,40
192.168.195.18,19,132,0,8,6,6,4,443,HTTP,0,Cowrie-SSH,2162,1407,0,40
192.168.66.135,8,88,6,7,5,4,3,22,SSH,0,Web-Honeypot,3069,644,1,63
192.168.112.231,15,126,5,4,11,2,2,22,SSH,0,Web-Honeypot,2738,10074,1,54
192.168.194.195,20,349,5,7,6,3,0,22,SSH,0,Cowrie-SSH,31500,2647,0,26
192.168.127.113,18,93,3,16,3,0,2,22,SSH,0,Cowrie-SSH,3081,6892,0,31
192.168.77.22,18,127,5,13,4,4,3,80,SSH,0,Fake-Admin-Panel,2663,34660,1,53
192.168.169.119,10,68,4,9,5,6,0,443,HTTP,0,Web-Honeypot,1151,1202,0,41
192.168.104.230,20,185,5,4,5,5,3,443,HTTP,0,Cowrie-SSH,34891,3482,0,50
192.168.8.60,19,301,3,5,5,2,2,22,HTTPS,0,Fake-Admin-Panel,30744,12855,0,29
192.168.197.30,18,427,0,14,7,5,3,22,SSH,0,Cowrie-SSH,1562,40187,0,42
192.168.174.234,12,178,2,8,6,5,1,22,HTTP,0,Cowrie-SSH,874,1765,0,23
192.168.39.91,22,292,2,5,6,2,2,22,HTTPS,0,Fake-Admin-Panel,1614,1490,0,41
192.168.6.215,18,116,1,4,8,8,3,22,SSH,0,Web-Honeypot,1095,14700,0,21
192.168.254.183,18,138,3,10,4,3,0,80,SSH,0,Web-Honeypot,2486,125510,0,37
192.168.167.248,24,93,2,7,4,5,1,80,HTTP,0,Cowrie-SSH,1293,3770,0,26
192.168.48.216,15,94,2,6,5,3,2,80,HTTP,0,Cowrie-SSH,1884,3153,0,34
192.168.81.45,22,468,2,7,4,2,1,22,HTTP,0,Web-Honeypot,19840,2821,0,23
192.168.134.127,11,198,0,7,4,3,2,22,HTTP,0,Cowrie-SSH,14421,5826,0,28
192.168.102.40,16,138,2,14,4,1,5,80,SSH,0,Cowrie-SSH,465,38153,0,41
192.168.118.149,12,364,4,6,5,6,1,80,SSH,0,Cowrie-SSH,4410,10875,0,33
192.168.147.96,11,77,3,5,5,1,0,80,HTTPS,0,Cowrie-SSH,1484,4635,0,35
192.168.199.99,17,154,6,8,5,5,2,22,HTTPS,0,Cowrie-SSH,2686,24198,1,51
192.168.11.74,17,320,2,5,5,7,3,22,SSH,0,Cowrie-SSH,14880,51459,1,54
192.168.97.216,20,286,3,9,8,1,0,22,SSH,0,Web-Honeypot,715,9734,0,33
192.168.217.179,21,349,3,4,4,4,4,22,SSH,1,Web-Honeypot,2014,265243,1,77
192.168.75.68,13,49,1,4,9,3,1,8080,SSH,0,Web-Honeypot,520,70491,0,30
192.168.226.48,15,103,1,8,3,2,3,22,HTTP,0,Cowrie-SSH,3343,32120,0,32
192.168.118.147,20,231,4,11,5,3,0,22,SSH,0,Web-Honeypot,9240,3167,0,32
192.168.28.171,18,215,3,8,4,3,0,443,SSH,0,Web-Honeypot,228,1869,0,32
192.168.16.168,18,95,4,11,4,3,2,22,SSH,0,Fake-Admin-Panel,5171,61364,0,36
192.168.136.212,18,133,4,8,10,3,4,22,SSH,0,Fake-Admin-Panel,33174,44839,0,45
192.168.243.96,14,82,3,5,4,4,2,8080,SSH,0,Web-Honeypot,2017,1998,0,30
192.168.187.99,13,103,4,15,3,3,5,22,SSH,0,Cowrie-SSH,366,6242,0,47
192.168.212.181,12,516,4,9,6,2,1,22,HTTP,0,Cowrie-SSH,861,3328,0,34
192.168.81.111,17,132,3,12,7,2,3,22,SSH,0,Cowrie-SSH,4878,7674,0,39
192.168.186.31,9,251,6,7,5,4,4,80,HTTP,0,Cowrie-SSH,7872,38582,0,50
192.168.97.111,18,219,2,7,6,2,2,80,SSH,0,Cowrie-SSH,3086,7077,0,43
192.168.160.177,12,166,4,7,2,8,1,22,HTTPS,0,Cowrie-SSH,12643,836,0,28
192.168.246.68,21,143,3,7,7,3,7,22,HTTP,0,Cowrie-SSH,3727,2711,0,43
192.168.107.76,14,114,4,3,3,3,3,22,HTTPS,0,Web-Honeypot,6964,33151,0,41
192.168.25.213,19,45,1,10,6,3,2,22,SSH,0,Cowrie-SSH,2276,8446,0,33
192.168.241.152,24,522,5,17,5,3,2,22,SSH,0,Cowrie-SSH,2626,85456,0,44
192.168.47.211,14,116,3,5,3,4,2,22,HTTP,0,Cowrie-SSH,2034,10584,0,42
192.168.236.41,18,289,1,8,5,4,3,443,SSH,0,Fake-Admin-Panel,9442,19497,0,42
192.168.127.196,18,268,4,7,6,1,1,443,SSH,0,Cowrie-SSH,1198,22374,0,43
192.168.208.243,17,282,6,8,4,3,6,80,HTTP,0,Cowrie-SSH,420,9563,1,50
192.168.84.109,18,297,2,7,4,1,0,22,SSH,0,Fake-Admin-Panel,1066,809,0,15
192.168.240.220,22,149,2,8,5,1,2,443,SSH,0,Cowrie-SSH,1115,695,0,38
192.168.34.33,15,201,4,10,7,4,0,22,SSH,0,Fake-Admin-Panel,452,149653,0,50
192.168.59.216,19,403,4,8,4,5,4,22,SSH,0,Cowrie-SSH,2222,6125,0,30
192.168.3.197,18,42,3,9,2,2,2,443,SSH,0,Cowrie-SSH,2764,47973,1,55
192.168.110.1,20,208,2,4,5,4,2,80,HTTPS,0,Web-Honeypot,7668,2634,0,49
192.168.61.93,17,428,3,9,4,4,0,22,SSH,0,Fake-Admin-Panel,55302,7511,0,39
192.168.61.132,19,248,6,6,3,6,1,22,HTTP,0,Cowrie-SSH,2743,5864,0,41
192.168.168.54,15,181,2,7,7,4,0,22,HTTP,0,Cowrie-SSH,3017,9999,0,30
192.168.124.63,15,130,3,7,4,3,0,22,SSH,0,Cowrie-SSH,7125,163490,0,44
192.168.59.99,17,56,2,11,6,5,1,443,HTTP,0,Cowrie-SSH,7873,2647,0,37
192.168.117.213,17,342,3,8,4,5,1,22,HTTPS,0,Web-Honeypot,1610,16795,0,28
192.168.226.214,18,322,2,9,6,3,0,443,HTTP,0,Cowrie-SSH,6264,8161,0,21
192.168.138.44,14,233,0,8,4,2,1,22,SSH,0,Cowrie-SSH,5035,10135,0,24
192.168.171.38,15,185,0,11,3,2,1,22,SSH,0,Cowrie-SSH,3638,2757,0,34
192.168.121.21,13,225,6,4,2,5,3,22,HTTP,0,Cowrie-SSH,8503,1638,0,40
192.168.9.202,14,458,4,6,4,5,3,22,SSH,0,Web-Honeypot,4349,5522,0,42
192.168.1.16,18,411,1,5,5,8,0,22,HTTP,0,Cowrie-SSH,3138,50024,0,33
192.168.148.130,36,159,5,3,8,1,2,443,SSH,0,Cowrie-SSH,1655,3565,0,32
192.168.170.75,14,178,2,8,5,4,2,22,SSH,0,Cowrie-SSH,1526,25456,0,50
192.168.155.75,15,143,0,5,5,5,2,22,SSH,0,Web-Honeypot,497,4077,0,34
192.168.127.88,22,663,3,7,5,2,0,22,SSH,0,Cowrie-SSH,39623,1881,0,35
192.168.70.3,11,72,1,7,1,5,2,443,SSH,0,Cowrie-SSH,6992,21987,0,38
192.168.59.211,18,264,4,8,7,3,3,22,HTTPS,0,Cowrie-SSH,4250,7589,0,44
192.168.179.153,19,248,2,7,3,0,0,22,SSH,0,Cowrie-SSH,1619,954,0,19
192.168.125.67,20,289,1,3,7,4,2,22,SSH,0,Web-Honeypot,6977,26278,0,33
192.168.254.2,19,133,1,12,4,6,0,22,HTTP,1,Fake-Admin-Panel,2619,27336,0,40
192.168.186.250,15,132,4,16,5,3,4,443,SSH,0,Cowrie-SSH,4131,2577,1,57
192.168.174.109,18,370,3,8,4,6,1,8080,SSH,0,Fake-Admin-Panel,7764,17588,0,48
192.168.126.82,19,269,4,7,5,9,4,443,HTTP,0,Fake-Admin-Panel,4225,7437,0,40
192.168.43.170,14,245,3,10,2,4,0,22,HTTP,0,Web-Honeypot,1312,11047,0,47
192.168.1.73,20,127,6,5,4,5,2,443,SSH,0,Cowrie-SSH,2785,1759,0,37
192.168.154.166,15,447,3,10,6,6,4,8080,SSH,0,Cowrie-SSH,993,40774,0,46
192.168.61.155,22,142,3,10,5,2,2,22,SSH,0,Cowrie-SSH,2695,17467,0,29
192.168.104.227,20,57,2,6,2,4,6,80,SSH,0,Web-Honeypot,3410,12953,0,41
192.168.96.157,23,174,5,11,7,7,3,22,HTTPS,0,Cowrie-SSH,18605,6432,0,29
192.168.88.177,25,132,6,6,6,6,3,22,HTTPS,0,Web-Honeypot,1996,4171,1,54
192.168.242.81,19,360,4,8,7,5,4,22,SSH,0,Cowrie-SSH,6174,43398,0,28
192.168.13.177,17,424,1,6,5,2,3,8080,HTTPS,0,Web-Honeypot,1908,10439,0,15
192.168.112.229,24,60,6,7,4,3,1,80,HTTP,0,Cowrie-SSH,2681,83080,0,27
192.168.124.81,15,98,2,4,2,3,0,22,SSH,0,Cowrie-SSH,1722,8787,0,19
192.168.185.174,15,62,6,10,3,3,4,22,HTTP,0,Cowrie-SSH,6909,2156,0,48
192.168.240.61,16,187,2,9,7,2,4,443,SSH,0,Web-Honeypot,10754,3816,0,45
192.168.1.65,19,187,3,11,9,10,1,22,SSH,0,Fake-Admin-Panel,1978,34088,0,47
192.168.29.103,18,190,4,9,4,3,4,22,HTTPS,0,Web-Honeypot,451,7608,1,54
192.168.113.249,27,504,2,7,4,6,1,22,SSH,0,Cowrie-SSH,3412,1071,0,39
192.168.225.110,16,301,1,10,5,4,0,22,HTTPS,0,Cowrie-SSH,2511,4094,0,23
192.168.74.128,20,734,1,13,4,5,3,22,HTTP,0,Web-Honeypot,1962,977,1,53
192.168.20.82,16,163,1,9,8,4,3,22,HTTPS,0,Cowrie-SSH,8500,6522,0,30
192.168.112.168,12,247,4,12,4,2,2,80,HTTP,0,Web-Honeypot,2994,3210,0,49
192.168.102.28,15,169,0,8,1,4,0,22,SSH,0,Web-Honeypot,10128,3973,0,22
192.168.248.71,12,172,4,4,3,2,2,22,HTTP,0,Cowrie-SSH,1377,7741,0,48
192.168.230.53,14,386,4,7,8,2,6,22,SSH,0,Cowrie-SSH,1121,4716,0,38
192.168.211.76,21,200,2,5,9,2,2,22,SSH,0,Web-Honeypot,1762,1318,0,24
192.168.189.87,19,223,3,9,3,5,2,22,SSH,0,Web-Honeypot,3063,15027,0,36
192.168.220.21,19,393,4,8,8,2,0,80,SSH,0,Cowrie-SSH,2290,6859,0,21
192.168.164.242,22,409,2,11,5,5,5,22,HTTP,0,Cowrie-SSH,1534,6776,0,33
192.168.204.146,24,89,1,6,6,4,0,80,HTTPS,0,Web-Honeypot,565,16239,0,37
192.168.195.220,27,222,4,12,3,5,0,8080,SSH,0,Cowrie-SSH,2079,2027,0,44
192.168.201.105,18,291,5,5,2,6,4,80,SSH,0,Cowrie-SSH,1757,20876,1,70
192.168.213.171,25,136,3,5,10,2,3,22,SSH,0,Cowrie-SSH,1910,20299,0,39
192.168.18.192,13,364,1,7,4,3,0,22,SSH,0,Web-Honeypot,2908,6872,0,23
192.168.193.229,21,48,1,12,5,4,0,80,SSH,0,Fake-Admin-Panel,27073,28870,0,37
192.168.252.38,15,404,1,9,2,3,0,22,SSH,0,Web-Honeypot,1315,4440,0,14
192.168.247.54,12,319,3,6,2,6,1,8080,HTTPS,0,Web-Honeypot,9807,3841,0,43
192.168.24.16,12,215,1,6,6,3,1,22,HTTPS,0,Cowrie-SSH,843,34391,0,28
192.168.103.129,21,124,4,9,5,7,1,22,SSH,0,Fake-Admin-Panel,3063,10505,0,40
192.168.15.204,26,106,2,7,2,6,3,22,HTTPS,0,Cowrie-SSH,4907,2818,0,39
192.168.114.7,23,320,2,6,4,2,2,22,HTTPS,0,Web-Honeypot,6951,4414,0,28
